timestamp,device_id,firmware_version,temperature,humidity,voltage,current_draw,signal_strength,error_code,status
2026-07-21 07:40:08,DEV-001,v1.0.2,74.56,60.56,4.11,1.99,-58,E404,CRITICAL
2026-07-21 07:40:09,DEV-010,v1.0.2,73.68,37.64,4.3,1.92,-33,E500,WARN
2026-07-21 07:40:10,DEV-020,v1.0.2,16.01,64.67,4.7,0.44,-58,E404,CRITICAL
2026-07-21 07:40:11,DEV-017,v1.0.2,23.46,30.52,4.48,0.98,-53,E101,WARN
2026-07-21 07:40:12,DEV-014,v1.0.2,39.32,66.86,3.61,2.24,-59,E101,WARN
2026-07-21 07:40:13,DEV-009,v2.0.1,16.3,65.55,4.9,1.79,-81,E101,OK
2026-07-21 07:40:14,DEV-020,v1.0.2,78.0,49.04,3.15,0.82,-79,E00,OK
2026-07-21 07:40:15,DEV-020,v1.1.0,33.2,56.03,4.27,1.2,-39,E404,OK
2026-07-21 07:40:16,DEV-016,v1.1.0,69.74,70.4,4.9,0.56,-74,E202,CRITICAL
2026-07-21 07:40:17,DEV-010,v1.1.0,89.86,63.82,4.28,1.24,-35,E101,OK
2026-07-21 07:40:18,DEV-004,v1.0.2,41.84,48.78,4.28,1.39,-65,E404,CRITICAL
2026-07-21 07:40:19,DEV-017,v1.1.0,56.07,79.93,3.7,1.58,-46,E101,WARN
2026-07-21 07:40:20,DEV-015,v2.0.1,35.53,43.14,4.38,0.22,-80,E202,CRITICAL
2026-07-21 07:40:21,DEV-008,v1.0.2,42.96,68.33,3.23,0.27,-65,E202,WARN
2026-07-21 07:40:22,DEV-019,v2.0.1,21.52,64.47,3.12,1.63,-40,E101,ERROR
2026-07-21 07:40:23,DEV-007,v1.0.2,65.77,56.23,3.49,2.27,-41,E101,WARN
2026-07-21 07:40:24,DEV-013,v1.1.0,58.96,36.55,3.99,2.46,-30,E00,ERROR
2026-07-21 07:40:25,DEV-010,v1.0.2,94.76,83.05,4.85,2.06,-52,E00,WARN
2026-07-21 07:40:26,DEV-016,v1.0.2,52.18,70.59,4.74,0.35,-80,E202,CRITICAL
2026-07-21 07:40:27,DEV-011,v2.0.1,50.68,71.52,4.23,0.72,-30,E500,ERROR
2026-07-21 07:40:28,DEV-008,v2.0.1,45.72,47.36,3.37,2.48,-52,E404,OK
2026-07-21 07:40:29,DEV-004,v1.0.2,34.1,48.79,3.31,2.29,-31,E500,WARN
2026-07-21 07:40:30,DEV-020,v1.1.0,89.44,54.69,3.86,2.42,-33,E101,ERROR
2026-07-21 07:40:31,DEV-018,v2.0.1,87.13,85.42,3.45,0.95,-88,E500,OK
2026-07-21 07:40:32,DEV-001,v2.0.1,45.07,54.09,3.56,1.78,-61,E202,ERROR
2026-07-21 07:40:33,DEV-004,v2.0.1,25.2,75.91,4.7,2.29,-48,E00,OK
2026-07-21 07:40:34,DEV-003,v2.0.1,81.3,59.17,4.28,0.56,-65,E00,WARN
2026-07-21 07:40:35,DEV-002,v1.0.2,28.61,31.8,4.38,0.1,-50,E101,WARN
2026-07-21 07:40:36,DEV-005,v2.0.1,15.38,74.23,3.37,1.29,-37,E202,CRITICAL
2026-07-21 07:40:37,DEV-003,v2.0.1,74.96,48.4,3.26,2.1,-33,E202,WARN
2026-07-21 07:40:38,DEV-015,v2.0.1,50.05,69.71,4.89,1.62,-33,E404,CRITICAL
2026-07-21 07:40:39,DEV-015,v1.0.2,71.45,39.84,3.31,2.16,-44,E500,OK
2026-07-21 07:40:40,DEV-004,v1.1.0,67.18,44.96,4.71,1.03,-73,E00,CRITICAL
2026-07-21 07:40:41,DEV-002,v2.0.1,47.98,68.41,3.63,0.28,-91,E00,ERROR
2026-07-21 07:40:42,DEV-011,v2.0.1,73.17,85.55,4.42,0.89,-87,E500,WARN
2026-07-21 07:40:43,DEV-010,v2.0.1,49.42,68.52,4.73,0.61,-60,E202,WARN
2026-07-21 07:40:44,DEV-016,v1.0.2,60.69,68.29,3.81,1.92,-39,E404,OK
2026-07-21 07:40:45,DEV-004,v1.0.2,52.21,51.44,3.77,2.28,-69,E500,ERROR
2026-07-21 07:40:46,DEV-006,v2.0.1,64.01,63.19,3.21,1.43,-34,E404,OK
2026-07-21 07:40:47,DEV-020,v2.0.1,27.31,83.14,4.98,0.81,-64,E202,OK
2026-07-21 07:40:48,DEV-001,v1.0.2,40.12,69.52,4.01,2.48,-30,E404,CRITICAL
2026-07-21 07:40:49,DEV-017,v1.1.0,30.04,45.85,3.19,2.39,-73,E101,OK
2026-07-21 07:40:50,DEV-017,v1.0.2,83.2,59.78,3.56,2.25,-82,E202,WARN
2026-07-21 07:40:51,DEV-008,v1.0.2,39.02,37.38,3.31,1.34,-52,E101,CRITICAL
2026-07-21 07:40:52,DEV-018,v2.0.1,37.4,33.3,4.34,1.08,-39,E00,ERROR
2026-07-21 07:40:53,DEV-009,v1.0.2,79.66,49.41,4.69,1.28,-59,E404,OK
2026-07-21 07:40:54,DEV-004,v1.0.2,89.04,45.33,3.41,0.49,-64,E101,WARN
2026-07-21 07:40:55,DEV-018,v1.0.2,78.84,70.6,4.87,1.97,-34,E00,ERROR
2026-07-21 07:40:56,DEV-017,v1.0.2,27.32,53.1,4.72,1.34,-53,E202,ERROR
2026-07-21 07:40:57,DEV-002,v1.1.0,22.56,87.4,4.22,1.18,-100,E404,CRITICAL
2026-07-21 07:40:58,DEV-002,v2.0.1,58.76,61.63,4.68,1.4,-75,E404,WARN
2026-07-21 07:40:59,DEV-012,v1.1.0,55.57,31.38,4.53,1.79,-67,E202,OK
2026-07-21 07:41:00,DEV-017,v2.0.1,84.59,55.44,4.95,1.32,-49,E500,OK
2026-07-21 07:41:01,DEV-014,v1.1.0,90.4,34.18,4.91,1.31,-75,E101,OK
2026-07-21 07:41:02,DEV-011,v1.0.2,42.74,59.56,4.65,1.58,-89,E202,OK
2026-07-21 07:41:03,DEV-007,v1.0.2,17.47,87.98,4.92,2.47,-91,E101,WARN
2026-07-21 07:41:04,DEV-009,v1.1.0,74.17,30.15,4.47,0.7,-86,E500,OK
2026-07-21 07:41:05,DEV-006,v1.1.0,17.28,77.27,3.9,0.15,-94,E404,OK
2026-07-21 07:41:06,DEV-004,v1.0.2,86.4,55.98,4.91,0.61,-93,E202,CRITICAL
2026-07-21 07:41:07,DEV-005,v1.1.0,69.87,56.58,3.66,0.46,-97,E101,WARN
2026-07-21 07:41:08,DEV-017,v1.1.0,66.3,70.1,4.67,0.45,-84,E101,WARN
2026-07-21 07:41:09,DEV-003,v2.0.1,88.31,65.88,4.45,2.06,-55,E500,OK
2026-07-21 07:41:10,DEV-012,v2.0.1,92.28,50.38,4.46,2.47,-68,E404,WARN
2026-07-21 07:41:11,DEV-017,v1.1.0,93.01,65.45,3.72,0.32,-66,E00,WARN
2026-07-21 07:41:12,DEV-011,v2.0.1,73.74,44.97,4.11,1.87,-77,E202,OK
2026-07-21 07:41:13,DEV-004,v1.1.0,69.56,72.91,4.48,0.33,-71,E404,ERROR
2026-07-21 07:41:14,DEV-014,v2.0.1,64.36,82.77,4.2,1.22,-73,E500,WARN
2026-07-21 07:41:15,DEV-015,v1.1.0,74.65,63.68,4.38,0.92,-66,E101,WARN
2026-07-21 07:41:16,DEV-002,v1.1.0,21.66,32.78,3.98,1.92,-97,E404,WARN
