timestamp,device_id,firmware_version,temperature,humidity,voltage,current_draw,signal_strength,error_code,status
2026-07-21 07:40:08,DEV-003,v2.0.1,40.88,74.98,4.02,1.22,-61,E404,CRITICAL
2026-07-21 07:40:09,DEV-007,v2.0.1,19.12,89.24,4.95,1.67,-97,E00,OK
2026-07-21 07:40:10,DEV-016,v1.0.2,62.48,65.73,4.34,1.16,-39,E00,OK
2026-07-21 07:40:11,DEV-006,v2.0.1,25.79,57.32,4.13,1.51,-39,E00,ERROR
2026-07-21 07:40:12,DEV-002,v2.0.1,77.08,80.77,4.16,1.02,-36,E500,CRITICAL
2026-07-21 07:40:13,DEV-006,v1.1.0,45.3,74.93,4.59,0.54,-41,E500,OK
2026-07-21 07:40:14,DEV-012,v2.0.1,94.46,49.34,3.53,1.6,-88,E202,OK
2026-07-21 07:40:15,DEV-017,v2.0.1,81.92,60.47,4.74,1.67,-98,E202,CRITICAL
2026-07-21 07:40:16,DEV-017,v2.0.1,35.27,51.59,4.85,0.95,-87,E202,OK
2026-07-21 07:40:17,DEV-012,v2.0.1,94.06,84.15,4.2,1.8,-77,E500,ERROR
2026-07-21 07:40:18,DEV-017,v2.0.1,70.25,74.34,4.79,0.48,-52,E202,OK
2026-07-21 07:40:19,DEV-005,v2.0.1,56.76,67.11,4.27,2.29,-95,E404,OK
2026-07-21 07:40:20,DEV-020,v1.1.0,79.49,77.16,3.76,1.17,-53,E500,ERROR
2026-07-21 07:40:21,DEV-003,v1.1.0,37.5,85.86,4.36,1.91,-32,E101,CRITICAL
2026-07-21 07:40:22,DEV-007,v2.0.1,19.04,89.11,4.54,0.1,-99,E404,WARN
2026-07-21 07:40:23,DEV-014,v1.1.0,48.71,76.4,3.94,0.51,-82,E404,ERROR
2026-07-21 07:40:24,DEV-006,v1.1.0,88.31,77.28,3.88,0.37,-71,E202,CRITICAL
2026-07-21 07:40:25,DEV-015,v1.1.0,45.26,34.57,3.26,1.08,-100,E101,OK
2026-07-21 07:40:26,DEV-015,v1.0.2,89.07,49.87,4.41,1.8,-60,E404,ERROR
2026-07-21 07:40:27,DEV-015,v1.1.0,40.6,58.58,3.59,1.44,-81,E500,ERROR
2026-07-21 07:40:28,DEV-005,v2.0.1,89.27,32.88,4.16,0.9,-30,E500,WARN
2026-07-21 07:40:29,DEV-014,v1.1.0,33.0,89.38,4.92,0.89,-82,E500,ERROR
2026-07-21 07:40:30,DEV-009,v1.0.2,63.67,67.23,4.71,0.67,-49,E00,CRITICAL
2026-07-21 07:40:31,DEV-011,v1.0.2,63.48,31.49,3.12,0.38,-71,E404,WARN
2026-07-21 07:40:32,DEV-007,v1.0.2,23.5,87.26,4.59,1.62,-64,E500,CRITICAL
2026-07-21 07:40:33,DEV-019,v1.0.2,44.5,65.84,3.68,0.38,-59,E202,WARN
2026-07-21 07:40:34,DEV-011,v1.0.2,69.9,72.79,3.23,2.43,-96,E101,WARN
2026-07-21 07:40:35,DEV-014,v2.0.1,81.48,72.25,3.8,0.83,-36,E00,ERROR
2026-07-21 07:40:36,DEV-004,v1.1.0,83.72,50.1,4.36,1.18,-53,E00,ERROR
2026-07-21 07:40:37,DEV-017,v1.0.2,69.7,82.16,4.71,1.86,-64,E202,ERROR
2026-07-21 07:40:38,DEV-007,v2.0.1,39.42,75.49,3.38,1.02,-30,E500,CRITICAL
2026-07-21 07:40:39,DEV-007,v1.1.0,43.75,44.58,4.66,1.38,-44,E500,CRITICAL
2026-07-21 07:40:40,DEV-003,v2.0.1,83.05,68.08,3.93,1.25,-94,E101,OK
2026-07-21 07:40:41,DEV-009,v2.0.1,89.08,60.55,3.91,2.17,-97,E00,CRITICAL
2026-07-21 07:40:42,DEV-006,v1.1.0,71.42,59.98,4.28,0.27,-70,E202,CRITICAL
2026-07-21 07:40:43,DEV-015,v1.0.2,83.54,59.94,4.72,0.34,-68,E202,OK
2026-07-21 07:40:44,DEV-010,v1.1.0,63.82,31.21,4.57,1.55,-30,E00,ERROR
2026-07-21 07:40:45,DEV-004,v1.1.0,41.84,67.7,4.13,0.17,-53,E404,WARN
2026-07-21 07:40:46,DEV-010,v1.0.2,71.19,56.35,3.84,2.38,-83,E00,CRITICAL
2026-07-21 07:40:47,DEV-019,v2.0.1,20.28,88.61,4.45,0.28,-83,E101,OK
2026-07-21 07:40:48,DEV-019,v1.0.2,42.12,32.46,4.06,0.97,-34,E500,ERROR
2026-07-21 07:40:49,DEV-004,v1.0.2,46.39,46.25,3.85,2.43,-36,E00,WARN
2026-07-21 07:40:50,DEV-007,v1.1.0,17.31,61.83,3.35,2.0,-40,E101,ERROR
2026-07-21 07:40:51,DEV-020,v2.0.1,22.93,44.4,3.88,1.95,-85,E00,WARN
2026-07-21 07:40:52,DEV-011,v1.1.0,21.28,48.9,3.87,1.03,-83,E101,ERROR
2026-07-21 07:40:53,DEV-005,v2.0.1,63.13,87.82,3.81,1.81,-72,E404,ERROR
2026-07-21 07:40:54,DEV-014,v1.1.0,22.4,61.11,3.23,0.69,-59,E00,WARN
2026-07-21 07:40:55,DEV-008,v1.0.2,65.92,73.43,3.15,1.87,-83,E101,OK
2026-07-21 07:40:56,DEV-007,v1.0.2,20.37,48.86,4.07,1.88,-31,E202,CRITICAL
2026-07-21 07:40:57,DEV-003,v2.0.1,27.09,78.79,4.8,0.52,-83,E202,WARN
2026-07-21 07:40:58,DEV-018,v1.1.0,22.83,44.81,3.39,0.32,-83,E202,OK
2026-07-21 07:40:59,DEV-020,v2.0.1,75.01,76.7,4.08,0.37,-73,E202,WARN
2026-07-21 07:41:00,DEV-017,v1.0.2,57.87,47.12,3.69,1.33,-33,E500,CRITICAL
2026-07-21 07:41:01,DEV-009,v1.1.0,34.64,88.84,4.25,2.02,-56,E101,OK
2026-07-21 07:41:02,DEV-002,v1.1.0,55.4,72.94,3.34,0.76,-78,E202,CRITICAL
2026-07-21 07:41:03,DEV-020,v1.0.2,26.88,31.57,3.82,0.97,-44,E101,WARN
