timestamp,device_id,firmware_version,temperature,humidity,voltage,current_draw,signal_strength,error_code,status
2026-07-21 07:40:08,DEV-010,v1.1.0,77.55,44.32,3.63,2.24,-32,E500,OK
2026-07-21 07:40:09,DEV-009,v1.1.0,49.68,36.04,3.56,2.3,-74,E404,ERROR
2026-07-21 07:40:10,DEV-004,v1.1.0,52.17,72.24,4.36,1.95,-60,E404,ERROR
2026-07-21 07:40:11,DEV-018,v2.0.1,83.18,32.09,4.59,1.96,-48,E404,WARN
2026-07-21 07:40:12,DEV-006,v2.0.1,84.77,36.43,4.67,1.07,-62,E202,CRITICAL
2026-07-21 07:40:13,DEV-003,v1.1.0,45.79,39.23,4.88,0.48,-89,E404,WARN
2026-07-21 07:40:14,DEV-010,v1.1.0,55.39,71.02,4.91,1.27,-43,E500,OK
2026-07-21 07:40:15,DEV-003,v1.1.0,30.75,32.11,4.13,1.52,-80,E500,ERROR
2026-07-21 07:40:16,DEV-020,v2.0.1,23.27,35.44,3.59,1.27,-55,E202,OK
2026-07-21 07:40:17,DEV-017,v2.0.1,20.07,57.81,4.45,0.89,-70,E101,ERROR
2026-07-21 07:40:18,DEV-004,v1.0.2,36.87,70.48,3.57,0.38,-74,E404,WARN
2026-07-21 07:40:19,DEV-019,v2.0.1,74.22,30.82,4.87,2.48,-54,E202,ERROR
2026-07-21 07:40:20,DEV-013,v2.0.1,21.89,83.75,4.91,1.95,-76,E101,WARN
2026-07-21 07:40:21,DEV-018,v2.0.1,50.49,43.33,4.53,0.57,-32,E00,CRITICAL
2026-07-21 07:40:22,DEV-019,v1.0.2,94.25,41.31,3.34,2.09,-89,E00,WARN
2026-07-21 07:40:23,DEV-014,v2.0.1,24.03,54.59,4.72,0.87,-88,E101,WARN
2026-07-21 07:40:24,DEV-011,v2.0.1,60.81,70.21,4.16,2.25,-88,E500,CRITICAL
2026-07-21 07:40:25,DEV-002,v2.0.1,51.52,79.71,4.28,0.33,-61,E404,CRITICAL
2026-07-21 07:40:26,DEV-015,v2.0.1,92.99,42.79,3.18,0.63,-72,E101,OK
2026-07-21 07:40:27,DEV-002,v1.1.0,66.41,30.66,3.82,1.79,-49,E500,CRITICAL
2026-07-21 07:40:28,DEV-014,v2.0.1,85.72,71.17,3.96,0.14,-67,E404,OK
2026-07-21 07:40:29,DEV-004,v1.0.2,77.54,63.9,4.96,0.92,-95,E00,WARN
2026-07-21 07:40:30,DEV-014,v1.1.0,16.88,80.18,4.19,1.68,-48,E500,ERROR
2026-07-21 07:40:31,DEV-019,v2.0.1,26.05,30.14,3.84,0.45,-42,E500,ERROR
2026-07-21 07:40:32,DEV-008,v1.0.2,31.47,32.32,3.18,0.1,-42,E202,OK
2026-07-21 07:40:33,DEV-002,v1.0.2,71.95,33.6,4.78,0.36,-54,E500,OK
2026-07-21 07:40:34,DEV-005,v1.1.0,64.18,36.0,3.72,1.83,-91,E500,OK
2026-07-21 07:40:35,DEV-001,v1.1.0,40.64,49.27,4.89,1.16,-91,E00,CRITICAL
2026-07-21 07:40:36,DEV-014,v2.0.1,60.56,49.66,3.8,0.93,-86,E500,OK
2026-07-21 07:40:37,DEV-006,v2.0.1,48.4,50.42,3.13,1.85,-86,E404,OK
2026-07-21 07:40:38,DEV-019,v1.0.2,94.48,47.06,3.49,1.86,-90,E404,WARN
2026-07-21 07:40:39,DEV-013,v2.0.1,24.31,84.29,4.29,0.38,-54,E00,WARN
2026-07-21 07:40:40,DEV-014,v1.0.2,84.54,44.37,3.48,2.28,-62,E500,ERROR
2026-07-21 07:40:41,DEV-011,v1.1.0,79.84,31.87,3.96,1.42,-85,E101,CRITICAL
2026-07-21 07:40:42,DEV-004,v1.1.0,87.33,83.16,4.48,0.12,-59,E101,ERROR
2026-07-21 07:40:43,DEV-008,v1.0.2,68.67,76.71,4.12,1.82,-84,E500,CRITICAL
2026-07-21 07:40:44,DEV-018,v1.0.2,54.86,49.36,3.14,1.39,-37,E500,CRITICAL
2026-07-21 07:40:45,DEV-007,v1.1.0,40.19,45.78,4.55,2.12,-58,E404,WARN
2026-07-21 07:40:46,DEV-012,v1.1.0,89.9,39.41,4.15,1.46,-71,E404,CRITICAL
2026-07-21 07:40:47,DEV-013,v1.0.2,76.82,76.91,3.49,0.58,-36,E101,OK
2026-07-21 07:40:48,DEV-007,v1.1.0,37.15,42.43,3.46,1.55,-59,E00,WARN
2026-07-21 07:40:49,DEV-001,v1.1.0,51.05,30.7,3.67,0.54,-50,E404,CRITICAL
2026-07-21 07:40:50,DEV-002,v1.0.2,73.39,58.81,3.96,1.09,-72,E500,ERROR
2026-07-21 07:40:51,DEV-009,v1.1.0,35.25,60.25,4.34,0.85,-43,E500,ERROR
2026-07-21 07:40:52,DEV-010,v2.0.1,79.27,83.31,4.72,2.4,-58,E00,ERROR
2026-07-21 07:40:53,DEV-008,v2.0.1,26.48,80.79,3.6,2.14,-71,E101,CRITICAL
2026-07-21 07:40:54,DEV-008,v1.1.0,53.47,82.16,3.74,1.05,-97,E404,OK
2026-07-21 07:40:55,DEV-013,v2.0.1,30.46,62.49,4.15,2.11,-35,E101,ERROR
2026-07-21 07:40:56,DEV-011,v1.0.2,72.95,52.71,4.23,1.91,-98,E00,WARN
2026-07-21 07:40:57,DEV-010,v1.1.0,53.36,62.96,4.04,2.12,-54,E500,WARN
2026-07-21 07:40:58,DEV-007,v2.0.1,20.29,85.61,3.92,2.36,-30,E404,WARN
2026-07-21 07:40:59,DEV-006,v2.0.1,61.35,47.74,3.7,0.4,-96,E00,CRITICAL
2026-07-21 07:41:00,DEV-019,v1.1.0,58.83,64.03,3.62,0.53,-88,E202,WARN
2026-07-21 07:41:01,DEV-007,v1.1.0,79.74,70.86,4.58,1.37,-86,E00,CRITICAL
2026-07-21 07:41:02,DEV-015,v1.0.2,41.98,76.88,4.57,2.13,-87,E404,CRITICAL
2026-07-21 07:41:03,DEV-013,v2.0.1,20.58,53.69,3.74,2.19,-40,E500,ERROR
2026-07-21 07:41:04,DEV-020,v1.1.0,18.46,50.51,3.31,2.03,-78,E202,CRITICAL
2026-07-21 07:41:05,DEV-011,v2.0.1,64.68,47.23,4.56,1.98,-69,E00,OK
2026-07-21 07:41:06,DEV-005,v1.0.2,22.91,32.74,3.2,0.6,-62,E00,CRITICAL
2026-07-21 07:41:07,DEV-009,v2.0.1,42.51,56.66,3.6,0.85,-56,E101,ERROR
2026-07-21 07:41:08,DEV-007,v2.0.1,86.94,60.95,4.92,0.29,-68,E101,ERROR
2026-07-21 07:41:09,DEV-015,v1.0.2,45.16,30.6,4.93,0.95,-73,E101,WARN
2026-07-21 07:41:10,DEV-016,v2.0.1,90.71,50.44,4.59,2.05,-60,E202,CRITICAL
2026-07-21 07:41:11,DEV-008,v2.0.1,66.17,54.12,3.41,2.24,-64,E202,CRITICAL
2026-07-21 07:41:12,DEV-016,v2.0.1,62.09,53.79,4.61,0.58,-33,E202,WARN
2026-07-21 07:41:13,DEV-016,v1.0.2,46.36,38.45,4.35,2.04,-91,E404,CRITICAL
2026-07-21 07:41:14,DEV-001,v1.0.2,25.33,88.9,4.29,0.77,-36,E202,CRITICAL
2026-07-21 07:41:15,DEV-011,v1.0.2,72.48,54.7,3.84,1.92,-81,E500,ERROR
2026-07-21 07:41:16,DEV-012,v1.1.0,45.53,83.5,3.14,0.45,-55,E500,CRITICAL
2026-07-21 07:41:17,DEV-015,v2.0.1,82.31,54.36,4.92,2.29,-81,E500,ERROR
2026-07-21 07:41:18,DEV-013,v1.1.0,25.28,87.11,3.41,0.26,-99,E404,WARN
2026-07-21 07:41:19,DEV-008,v2.0.1,84.79,30.73,4.81,1.17,-93,E500,OK
2026-07-21 07:41:20,DEV-006,v1.1.0,34.17,68.2,4.68,2.25,-80,E202,OK
2026-07-21 07:41:21,DEV-007,v1.1.0,85.91,86.88,3.28,0.46,-45,E404,WARN
2026-07-21 07:41:22,DEV-013,v1.0.2,68.42,85.78,3.34,2.42,-82,E500,WARN
2026-07-21 07:41:23,DEV-019,v1.0.2,40.15,64.52,3.37,0.86,-41,E404,CRITICAL
2026-07-21 07:41:24,DEV-011,v1.0.2,17.87,52.87,4.39,0.61,-69,E500,WARN
2026-07-21 07:41:25,DEV-006,v1.0.2,73.77,33.45,3.54,1.05,-53,E404,OK
2026-07-21 07:41:26,DEV-015,v1.1.0,27.43,84.52,3.31,1.16,-49,E404,ERROR
2026-07-21 07:41:27,DEV-014,v1.1.0,94.7,79.73,4.59,0.52,-52,E202,ERROR
2026-07-21 07:41:28,DEV-006,v1.0.2,37.37,70.03,4.37,2.11,-54,E202,WARN
2026-07-21 07:41:29,DEV-009,v1.1.0,65.23,61.44,3.45,0.42,-88,E202,ERROR
2026-07-21 07:41:30,DEV-016,v1.1.0,32.35,31.48,3.34,0.46,-41,E00,WARN
2026-07-21 07:41:31,DEV-002,v1.0.2,48.53,52.5,4.14,1.69,-91,E404,OK
2026-07-21 07:41:32,DEV-005,v1.0.2,79.91,49.38,4.85,2.12,-50,E101,ERROR
2026-07-21 07:41:33,DEV-016,v2.0.1,16.12,74.49,4.22,1.95,-59,E404,ERROR
2026-07-21 07:41:34,DEV-014,v1.0.2,82.65,66.57,3.96,1.33,-76,E500,ERROR
2026-07-21 07:41:35,DEV-019,v1.1.0,32.87,48.95,3.69,1.29,-81,E404,CRITICAL
2026-07-21 07:41:36,DEV-018,v1.0.2,73.41,30.28,4.73,2.22,-58,E00,CRITICAL
2026-07-21 07:41:37,DEV-014,v1.0.2,35.2,54.25,4.82,2.29,-38,E00,WARN
2026-07-21 07:41:38,DEV-003,v1.0.2,46.68,81.72,4.59,2.22,-89,E00,ERROR
2026-07-21 07:41:39,DEV-010,v1.0.2,52.47,63.17,3.97,1.38,-39,E202,OK
