timestamp,device_id,firmware_version,temperature,humidity,voltage,current_draw,signal_strength,error_code,status
2026-07-21 07:40:08,DEV-001,v1.1.0,56.77,35.65,3.21,0.98,-41,E00,WARN
2026-07-21 07:40:09,DEV-007,v1.1.0,42.09,37.77,4.66,1.28,-37,E500,OK
2026-07-21 07:40:10,DEV-017,v2.0.1,15.25,50.52,3.14,2.24,-89,E404,WARN
2026-07-21 07:40:11,DEV-002,v1.0.2,77.82,43.98,4.7,0.41,-52,E101,CRITICAL
2026-07-21 07:40:12,DEV-010,v1.1.0,53.14,36.75,4.85,0.52,-63,E202,ERROR
2026-07-21 07:40:13,DEV-012,v1.0.2,49.53,57.99,4.14,1.47,-62,E500,OK
2026-07-21 07:40:14,DEV-002,v1.0.2,18.21,69.88,4.04,0.67,-46,E00,OK
2026-07-21 07:40:15,DEV-009,v2.0.1,17.82,30.74,3.93,0.52,-77,E202,OK
2026-07-21 07:40:16,DEV-016,v1.0.2,56.75,64.45,4.45,0.37,-92,E404,WARN
2026-07-21 07:40:17,DEV-018,v1.1.0,67.91,66.07,4.4,1.75,-39,E00,WARN
2026-07-21 07:40:18,DEV-009,v1.0.2,25.38,66.03,4.12,1.56,-88,E404,WARN
2026-07-21 07:40:19,DEV-006,v2.0.1,75.79,54.69,4.91,2.33,-43,E500,ERROR
2026-07-21 07:40:20,DEV-016,v1.0.2,52.94,51.25,4.21,1.82,-44,E00,ERROR
2026-07-21 07:40:21,DEV-018,v2.0.1,78.67,52.66,4.57,1.88,-54,E101,WARN
2026-07-21 07:40:22,DEV-007,v1.0.2,71.1,40.9,3.32,2.47,-98,E202,CRITICAL
2026-07-21 07:40:23,DEV-016,v1.0.2,37.72,75.09,4.41,0.69,-95,E404,CRITICAL
2026-07-21 07:40:24,DEV-020,v2.0.1,56.03,42.06,3.87,1.63,-66,E500,CRITICAL
2026-07-21 07:40:25,DEV-004,v1.0.2,84.48,53.21,3.17,0.66,-48,E00,CRITICAL
2026-07-21 07:40:26,DEV-016,v2.0.1,91.67,85.62,4.27,1.77,-75,E101,OK
2026-07-21 07:40:27,DEV-006,v1.1.0,36.62,64.78,4.78,0.27,-49,E101,ERROR
2026-07-21 07:40:28,DEV-012,v1.0.2,89.33,88.83,3.61,0.58,-43,E500,ERROR
2026-07-21 07:40:29,DEV-018,v1.0.2,68.72,66.81,3.7,0.74,-73,E101,WARN
2026-07-21 07:40:30,DEV-003,v2.0.1,52.66,78.77,4.01,1.12,-37,E00,CRITICAL
2026-07-21 07:40:31,DEV-020,v1.1.0,74.12,47.79,4.99,1.69,-84,E101,CRITICAL
2026-07-21 07:40:32,DEV-017,v1.1.0,35.89,37.45,4.34,1.82,-49,E202,CRITICAL
2026-07-21 07:40:33,DEV-012,v1.0.2,57.82,78.68,4.18,1.44,-41,E500,OK
2026-07-21 07:40:34,DEV-008,v1.0.2,58.35,63.56,4.71,1.75,-65,E404,OK
