timestamp,device_id,firmware_version,temperature,humidity,voltage,current_draw,signal_strength,error_code,status
2026-07-21 07:40:08,DEV-005,v2.0.1,65.66,71.94,4.51,1.13,-45,E404,CRITICAL
2026-07-21 07:40:09,DEV-004,v1.0.2,81.87,32.53,3.58,1.27,-93,E404,WARN
2026-07-21 07:40:10,DEV-001,v1.1.0,22.74,86.28,3.36,2.36,-58,E500,CRITICAL
2026-07-21 07:40:11,DEV-011,v2.0.1,92.56,36.78,3.67,1.72,-42,E101,CRITICAL
2026-07-21 07:40:12,DEV-009,v2.0.1,90.24,66.62,3.85,1.17,-37,E101,OK
2026-07-21 07:40:13,DEV-011,v1.1.0,49.92,66.9,4.3,1.25,-67,E202,ERROR
2026-07-21 07:40:14,DEV-018,v1.0.2,17.15,72.48,4.04,1.06,-31,E404,OK
2026-07-21 07:40:15,DEV-004,v2.0.1,16.57,73.72,3.27,0.6,-42,E404,OK
2026-07-21 07:40:16,DEV-005,v1.0.2,89.59,78.51,4.78,0.12,-73,E500,OK
2026-07-21 07:40:17,DEV-003,v1.0.2,60.62,48.98,4.84,1.65,-37,E101,ERROR
2026-07-21 07:40:18,DEV-011,v1.0.2,27.89,75.1,4.11,1.61,-67,E500,ERROR
2026-07-21 07:40:19,DEV-004,v1.1.0,48.37,42.79,4.89,2.35,-69,E101,ERROR
2026-07-21 07:40:20,DEV-016,v2.0.1,70.39,74.12,4.34,0.81,-63,E500,ERROR
2026-07-21 07:40:21,DEV-012,v1.1.0,54.73,68.86,4.07,1.07,-35,E404,CRITICAL
2026-07-21 07:40:22,DEV-001,v1.0.2,93.57,87.05,4.27,0.94,-93,E101,ERROR
2026-07-21 07:40:23,DEV-017,v1.0.2,36.79,46.11,4.79,1.3,-78,E500,ERROR
2026-07-21 07:40:24,DEV-007,v1.0.2,24.19,86.12,3.61,1.41,-53,E500,OK
2026-07-21 07:40:25,DEV-009,v1.1.0,81.66,80.63,4.69,0.22,-62,E404,CRITICAL
2026-07-21 07:40:26,DEV-019,v2.0.1,53.34,48.84,3.77,0.4,-44,E00,WARN
2026-07-21 07:40:27,DEV-009,v1.0.2,38.9,53.3,4.24,2.07,-85,E101,OK
2026-07-21 07:40:28,DEV-010,v2.0.1,59.98,44.27,3.47,2.28,-44,E500,ERROR
2026-07-21 07:40:29,DEV-013,v2.0.1,48.14,77.96,4.06,0.46,-92,E00,ERROR
2026-07-21 07:40:30,DEV-019,v2.0.1,21.42,31.79,4.19,1.18,-97,E101,ERROR
2026-07-21 07:40:31,DEV-014,v1.0.2,85.9,82.31,3.25,1.54,-52,E101,CRITICAL
2026-07-21 07:40:32,DEV-017,v1.0.2,44.15,43.74,3.7,2.12,-53,E101,CRITICAL
2026-07-21 07:40:33,DEV-010,v1.0.2,28.03,57.1,4.93,0.6,-63,E202,WARN
2026-07-21 07:40:34,DEV-006,v2.0.1,34.2,75.91,4.25,1.91,-79,E500,WARN
2026-07-21 07:40:35,DEV-010,v1.1.0,58.62,75.96,4.71,0.49,-62,E404,ERROR
2026-07-21 07:40:36,DEV-001,v1.1.0,20.58,72.86,3.66,0.64,-60,E404,WARN
2026-07-21 07:40:37,DEV-018,v1.0.2,92.92,48.7,4.38,2.29,-39,E101,OK
2026-07-21 07:40:38,DEV-005,v1.0.2,78.18,43.76,4.22,0.88,-92,E202,ERROR
2026-07-21 07:40:39,DEV-012,v2.0.1,49.11,58.91,3.46,0.31,-40,E202,OK
2026-07-21 07:40:40,DEV-007,v1.0.2,72.35,32.9,3.42,1.84,-42,E404,WARN
2026-07-21 07:40:41,DEV-003,v1.0.2,62.59,73.61,4.4,0.28,-53,E00,ERROR
2026-07-21 07:40:42,DEV-008,v2.0.1,67.55,87.25,4.04,2.26,-55,E404,OK
2026-07-21 07:40:43,DEV-019,v1.0.2,62.92,71.44,4.3,1.08,-49,E202,WARN
2026-07-21 07:40:44,DEV-008,v2.0.1,58.68,46.72,4.09,0.65,-93,E404,ERROR
2026-07-21 07:40:45,DEV-018,v1.1.0,68.8,84.9,3.83,2.32,-62,E101,CRITICAL
2026-07-21 07:40:46,DEV-007,v1.1.0,68.66,88.04,4.23,0.92,-100,E101,OK
2026-07-21 07:40:47,DEV-014,v1.0.2,28.79,43.37,3.92,2.44,-98,E404,CRITICAL
2026-07-21 07:40:48,DEV-006,v2.0.1,90.54,62.75,3.48,1.71,-52,E101,CRITICAL
2026-07-21 07:40:49,DEV-007,v1.1.0,74.75,48.07,3.92,0.16,-50,E404,CRITICAL
2026-07-21 07:40:50,DEV-004,v1.0.2,76.99,84.56,3.61,1.87,-31,E404,OK
2026-07-21 07:40:51,DEV-019,v1.0.2,89.93,38.86,4.95,0.59,-48,E101,OK
2026-07-21 07:40:52,DEV-008,v1.0.2,60.86,39.53,4.95,0.63,-31,E404,WARN
2026-07-21 07:40:53,DEV-017,v1.1.0,34.3,77.09,4.22,1.33,-33,E404,OK
2026-07-21 07:40:54,DEV-007,v2.0.1,43.42,74.93,4.16,0.88,-87,E404,OK
2026-07-21 07:40:55,DEV-009,v1.0.2,25.06,58.6,4.34,1.86,-53,E00,WARN
