timestamp,device_id,firmware_version,temperature,humidity,voltage,current_draw,signal_strength,error_code,status
2026-07-21 07:40:08,DEV-004,v1.0.2,22.57,44.33,4.31,0.65,-62,E500,OK
2026-07-21 07:40:09,DEV-001,v1.1.0,30.9,82.53,3.66,2.45,-67,E101,CRITICAL
2026-07-21 07:40:10,DEV-016,v2.0.1,16.05,55.75,4.02,1.34,-41,E00,WARN
2026-07-21 07:40:11,DEV-007,v1.1.0,52.46,61.43,3.4,1.98,-83,E00,OK
2026-07-21 07:40:12,DEV-011,v2.0.1,52.95,74.64,3.19,1.22,-94,E00,CRITICAL
2026-07-21 07:40:13,DEV-008,v2.0.1,22.12,86.89,3.94,0.62,-52,E202,CRITICAL
2026-07-21 07:40:14,DEV-015,v2.0.1,74.85,44.41,4.46,1.54,-43,E202,CRITICAL
2026-07-21 07:40:15,DEV-013,v1.0.2,75.84,80.7,3.41,0.44,-90,E500,CRITICAL
2026-07-21 07:40:16,DEV-010,v1.1.0,35.58,33.01,4.66,2.15,-75,E101,OK
2026-07-21 07:40:17,DEV-006,v1.0.2,66.33,55.81,3.12,1.09,-78,E101,CRITICAL
2026-07-21 07:40:18,DEV-016,v1.1.0,55.0,35.05,4.9,1.64,-67,E500,OK
2026-07-21 07:40:19,DEV-012,v1.0.2,27.42,78.78,5.0,0.84,-74,E500,OK
2026-07-21 07:40:20,DEV-015,v1.1.0,28.43,59.69,3.65,1.98,-47,E404,OK
2026-07-21 07:40:21,DEV-001,v1.0.2,73.07,71.33,3.26,1.82,-55,E101,WARN
2026-07-21 07:40:22,DEV-013,v2.0.1,52.7,46.53,4.08,1.01,-85,E00,CRITICAL
2026-07-21 07:40:23,DEV-018,v1.1.0,65.03,63.82,3.65,0.63,-91,E500,WARN
2026-07-21 07:40:24,DEV-010,v1.0.2,91.94,35.4,4.91,0.42,-90,E00,ERROR
2026-07-21 07:40:25,DEV-017,v2.0.1,45.53,71.94,4.93,2.45,-58,E500,CRITICAL
2026-07-21 07:40:26,DEV-020,v2.0.1,78.0,71.71,4.4,1.53,-81,E101,OK
2026-07-21 07:40:27,DEV-008,v1.0.2,80.66,41.72,4.79,1.42,-38,E101,WARN
2026-07-21 07:40:28,DEV-006,v1.0.2,84.16,51.61,3.95,0.98,-64,E00,ERROR
2026-07-21 07:40:29,DEV-016,v1.1.0,80.87,52.79,4.85,0.17,-90,E404,ERROR
2026-07-21 07:40:30,DEV-014,v2.0.1,84.56,66.39,3.89,0.63,-33,E500,OK
2026-07-21 07:40:31,DEV-001,v1.1.0,55.19,50.66,3.88,0.34,-84,E101,ERROR
2026-07-21 07:40:32,DEV-002,v2.0.1,21.29,35.78,4.2,0.38,-73,E404,ERROR
2026-07-21 07:40:33,DEV-019,v2.0.1,47.22,58.89,3.51,2.16,-55,E00,CRITICAL
2026-07-21 07:40:34,DEV-001,v1.0.2,62.71,80.06,4.68,0.47,-59,E00,OK
2026-07-21 07:40:35,DEV-012,v1.0.2,41.86,79.77,4.0,0.48,-45,E404,ERROR
2026-07-21 07:40:36,DEV-002,v1.0.2,59.83,38.28,3.71,1.85,-43,E404,OK
2026-07-21 07:40:37,DEV-016,v2.0.1,41.23,88.8,3.27,1.51,-70,E00,OK
2026-07-21 07:40:38,DEV-001,v2.0.1,50.73,62.0,3.67,0.13,-30,E500,WARN
2026-07-21 07:40:39,DEV-008,v1.0.2,60.57,37.14,3.56,1.75,-46,E500,ERROR
2026-07-21 07:40:40,DEV-004,v1.1.0,45.73,52.58,3.67,1.84,-99,E404,OK
2026-07-21 07:40:41,DEV-019,v1.0.2,44.9,54.55,3.47,0.6,-57,E202,WARN
2026-07-21 07:40:42,DEV-013,v1.1.0,44.52,62.7,4.5,0.17,-51,E101,ERROR
2026-07-21 07:40:43,DEV-005,v1.0.2,44.66,59.94,3.4,2.34,-32,E404,OK
2026-07-21 07:40:44,DEV-010,v2.0.1,52.14,58.9,3.68,0.72,-33,E404,OK
2026-07-21 07:40:45,DEV-013,v1.0.2,23.49,56.47,4.55,2.47,-95,E500,ERROR
2026-07-21 07:40:46,DEV-007,v2.0.1,36.13,47.4,4.64,1.32,-52,E404,WARN
2026-07-21 07:40:47,DEV-009,v2.0.1,34.95,63.71,3.5,1.46,-59,E202,CRITICAL
2026-07-21 07:40:48,DEV-001,v1.1.0,52.91,81.97,4.65,2.36,-72,E404,OK
2026-07-21 07:40:49,DEV-011,v1.0.2,71.47,51.03,3.48,0.13,-47,E00,CRITICAL
2026-07-21 07:40:50,DEV-017,v1.0.2,63.75,43.03,3.29,2.07,-67,E101,CRITICAL
2026-07-21 07:40:51,DEV-008,v1.0.2,48.92,52.01,3.2,1.48,-72,E202,CRITICAL
2026-07-21 07:40:52,DEV-008,v1.1.0,53.93,88.06,3.85,0.27,-92,E404,CRITICAL
2026-07-21 07:40:53,DEV-018,v2.0.1,36.53,89.23,4.29,2.15,-62,E500,OK
2026-07-21 07:40:54,DEV-008,v1.1.0,41.56,67.93,4.82,0.4,-84,E202,ERROR
2026-07-21 07:40:55,DEV-012,v1.1.0,31.04,75.14,4.8,2.08,-70,E00,CRITICAL
2026-07-21 07:40:56,DEV-013,v1.1.0,22.62,89.11,4.63,0.98,-52,E404,WARN
2026-07-21 07:40:57,DEV-016,v2.0.1,28.31,71.25,4.56,2.44,-98,E00,CRITICAL
2026-07-21 07:40:58,DEV-013,v2.0.1,36.31,58.63,3.7,1.61,-33,E00,CRITICAL
2026-07-21 07:40:59,DEV-005,v1.1.0,46.18,73.72,3.24,0.71,-93,E101,OK
2026-07-21 07:41:00,DEV-019,v1.1.0,70.53,78.21,3.15,2.21,-61,E500,OK
2026-07-21 07:41:01,DEV-015,v2.0.1,75.37,42.19,3.53,2.35,-94,E500,ERROR
2026-07-21 07:41:02,DEV-009,v1.0.2,53.81,55.61,4.33,0.19,-37,E404,ERROR
2026-07-21 07:41:03,DEV-011,v2.0.1,42.31,68.88,4.95,0.58,-51,E404,OK
2026-07-21 07:41:04,DEV-005,v2.0.1,70.94,40.39,3.93,0.43,-61,E404,WARN
2026-07-21 07:41:05,DEV-013,v1.0.2,74.33,35.21,4.19,0.35,-95,E101,CRITICAL
2026-07-21 07:41:06,DEV-008,v2.0.1,77.74,38.82,3.17,1.09,-68,E00,CRITICAL
2026-07-21 07:41:07,DEV-002,v1.1.0,68.69,74.0,4.52,1.24,-98,E500,WARN
2026-07-21 07:41:08,DEV-007,v1.0.2,19.6,33.76,4.83,2.18,-75,E500,CRITICAL
2026-07-21 07:41:09,DEV-005,v1.1.0,32.47,35.92,4.86,0.86,-51,E00,CRITICAL
2026-07-21 07:41:10,DEV-020,v1.0.2,34.89,51.78,3.11,0.45,-35,E202,WARN
2026-07-21 07:41:11,DEV-003,v2.0.1,80.54,52.74,4.67,1.39,-68,E500,CRITICAL
2026-07-21 07:41:12,DEV-018,v1.1.0,68.88,59.91,3.8,2.15,-32,E202,CRITICAL
2026-07-21 07:41:13,DEV-016,v1.1.0,33.75,68.52,3.24,1.81,-41,E500,ERROR
2026-07-21 07:41:14,DEV-009,v1.1.0,59.47,60.98,4.16,1.6,-31,E00,WARN
2026-07-21 07:41:15,DEV-014,v1.0.2,31.52,70.41,3.21,1.97,-90,E500,WARN
2026-07-21 07:41:16,DEV-009,v1.0.2,81.3,43.81,3.61,0.55,-51,E500,ERROR
2026-07-21 07:41:17,DEV-002,v1.0.2,45.62,66.51,3.62,1.81,-88,E202,WARN
2026-07-21 07:41:18,DEV-013,v1.1.0,18.75,52.69,4.59,1.92,-74,E500,WARN
2026-07-21 07:41:19,DEV-014,v2.0.1,88.09,59.3,4.28,1.09,-31,E101,ERROR
2026-07-21 07:41:20,DEV-017,v2.0.1,87.6,48.56,4.03,1.67,-69,E101,OK
2026-07-21 07:41:21,DEV-001,v1.1.0,26.03,86.06,4.79,1.22,-43,E404,OK
2026-07-21 07:41:22,DEV-018,v2.0.1,42.6,64.6,3.14,2.02,-69,E00,CRITICAL
2026-07-21 07:41:23,DEV-007,v2.0.1,26.25,64.25,4.63,1.56,-73,E101,OK
2026-07-21 07:41:24,DEV-006,v2.0.1,18.06,71.95,3.31,1.3,-73,E404,CRITICAL
2026-07-21 07:41:25,DEV-006,v1.1.0,50.15,71.91,3.71,1.81,-94,E00,ERROR
2026-07-21 07:41:26,DEV-004,v1.1.0,22.41,32.42,3.81,0.27,-40,E00,ERROR
2026-07-21 07:41:27,DEV-018,v1.1.0,38.58,42.65,3.32,0.53,-96,E00,CRITICAL
2026-07-21 07:41:28,DEV-002,v1.1.0,63.21,53.01,3.75,1.6,-88,E101,CRITICAL
2026-07-21 07:41:29,DEV-014,v1.1.0,23.27,39.56,4.06,1.8,-93,E500,WARN
2026-07-21 07:41:30,DEV-017,v1.0.2,16.96,43.36,4.75,2.2,-67,E00,WARN
2026-07-21 07:41:31,DEV-015,v2.0.1,51.42,45.12,4.75,1.41,-72,E404,WARN
2026-07-21 07:41:32,DEV-014,v1.0.2,72.17,58.6,3.63,1.12,-33,E00,WARN
2026-07-21 07:41:33,DEV-010,v1.0.2,37.81,60.61,4.27,1.21,-85,E404,ERROR
2026-07-21 07:41:34,DEV-013,v1.0.2,55.37,75.9,4.86,1.93,-65,E202,CRITICAL
2026-07-21 07:41:35,DEV-005,v1.0.2,37.86,49.83,3.29,2.25,-68,E404,WARN
2026-07-21 07:41:36,DEV-011,v2.0.1,77.67,47.5,3.99,1.68,-44,E404,ERROR
2026-07-21 07:41:37,DEV-005,v1.0.2,56.95,32.49,4.58,0.78,-44,E202,WARN
2026-07-21 07:41:38,DEV-010,v2.0.1,30.13,63.85,3.63,1.17,-55,E404,OK
