timestamp,device_id,firmware_version,temperature,humidity,voltage,current_draw,signal_strength,error_code,status
2026-07-21 07:40:08,DEV-017,v1.0.2,19.13,36.25,3.96,1.67,-55,E404,WARN
2026-07-21 07:40:09,DEV-016,v1.0.2,46.99,52.5,4.92,0.7,-60,E404,ERROR
2026-07-21 07:40:10,DEV-012,v2.0.1,64.5,52.04,3.91,0.9,-50,E101,CRITICAL
2026-07-21 07:40:11,DEV-002,v1.1.0,19.46,33.33,3.26,1.53,-32,E404,ERROR
2026-07-21 07:40:12,DEV-017,v1.1.0,69.29,35.67,3.48,0.19,-60,E00,CRITICAL
2026-07-21 07:40:13,DEV-018,v1.1.0,34.77,49.77,3.57,1.74,-96,E101,ERROR
2026-07-21 07:40:14,DEV-002,v1.1.0,74.15,67.92,4.08,0.23,-43,E101,WARN
2026-07-21 07:40:15,DEV-009,v2.0.1,21.78,74.4,3.13,2.49,-41,E202,WARN
2026-07-21 07:40:16,DEV-016,v2.0.1,30.13,37.99,3.33,0.41,-97,E00,WARN
2026-07-21 07:40:17,DEV-007,v1.0.2,47.76,50.08,3.2,2.25,-35,E202,WARN
2026-07-21 07:40:18,DEV-006,v2.0.1,90.76,50.37,3.41,0.29,-84,E101,WARN
2026-07-21 07:40:19,DEV-004,v2.0.1,52.67,44.33,4.52,1.35,-74,E101,WARN
2026-07-21 07:40:20,DEV-001,v1.1.0,79.05,80.06,4.81,0.23,-52,E404,ERROR
2026-07-21 07:40:21,DEV-004,v1.0.2,55.47,89.78,3.64,1.38,-76,E404,OK
2026-07-21 07:40:22,DEV-011,v1.1.0,62.18,70.97,3.96,0.62,-43,E404,OK
2026-07-21 07:40:23,DEV-014,v1.0.2,46.73,58.07,4.55,1.93,-90,E500,ERROR
2026-07-21 07:40:24,DEV-012,v1.1.0,37.06,80.59,3.25,1.12,-74,E202,WARN
2026-07-21 07:40:25,DEV-015,v2.0.1,18.24,77.73,4.51,2.11,-67,E500,CRITICAL
2026-07-21 07:40:26,DEV-005,v1.0.2,34.8,51.38,3.38,1.13,-56,E00,WARN
2026-07-21 07:40:27,DEV-020,v1.1.0,41.83,68.37,4.23,0.26,-100,E101,WARN
2026-07-21 07:40:28,DEV-007,v1.0.2,47.28,86.8,4.5,2.08,-72,E101,OK
2026-07-21 07:40:29,DEV-020,v1.1.0,34.69,72.68,3.22,0.34,-42,E500,WARN
2026-07-21 07:40:30,DEV-007,v1.0.2,69.92,61.97,4.0,1.02,-66,E101,OK
2026-07-21 07:40:31,DEV-010,v2.0.1,58.49,84.21,3.3,1.86,-59,E500,CRITICAL
2026-07-21 07:40:32,DEV-011,v1.0.2,42.68,53.66,4.69,2.22,-30,E00,CRITICAL
2026-07-21 07:40:33,DEV-012,v1.0.2,52.67,53.6,4.78,2.18,-96,E101,WARN
