timestamp,device_id,firmware_version,temperature,humidity,voltage,current_draw,signal_strength,error_code,status
2026-07-21 07:40:08,DEV-003,v1.1.0,36.07,87.32,4.11,1.43,-54,E202,CRITICAL
2026-07-21 07:40:09,DEV-002,v2.0.1,76.12,45.16,4.61,0.3,-88,E404,OK
2026-07-21 07:40:10,DEV-006,v1.1.0,15.86,73.22,3.71,0.66,-79,E500,WARN
2026-07-21 07:40:11,DEV-004,v2.0.1,63.64,64.74,3.16,0.49,-68,E500,WARN
2026-07-21 07:40:12,DEV-010,v2.0.1,52.69,84.62,4.03,1.45,-74,E101,WARN
2026-07-21 07:40:13,DEV-019,v1.0.2,49.74,76.39,3.87,2.31,-68,E404,CRITICAL
2026-07-21 07:40:14,DEV-016,v1.1.0,74.53,32.36,3.86,2.14,-55,E404,CRITICAL
2026-07-21 07:40:15,DEV-008,v2.0.1,39.29,81.81,3.26,1.57,-73,E500,ERROR
2026-07-21 07:40:16,DEV-005,v1.1.0,33.82,82.16,3.73,1.78,-30,E404,WARN
2026-07-21 07:40:17,DEV-020,v1.1.0,15.44,33.23,4.7,1.48,-55,E202,WARN
2026-07-21 07:40:18,DEV-002,v1.1.0,65.82,53.88,4.46,1.82,-72,E00,ERROR
2026-07-21 07:40:19,DEV-014,v1.1.0,25.58,87.29,4.19,0.34,-46,E00,ERROR
2026-07-21 07:40:20,DEV-010,v1.1.0,74.81,51.64,3.67,1.55,-67,E101,CRITICAL
2026-07-21 07:40:21,DEV-001,v1.0.2,84.07,89.56,3.75,2.25,-58,E101,WARN
2026-07-21 07:40:22,DEV-008,v1.0.2,67.83,39.52,4.22,2.34,-82,E202,OK
2026-07-21 07:40:23,DEV-003,v1.0.2,81.63,54.5,4.76,1.62,-37,E101,WARN
2026-07-21 07:40:24,DEV-015,v1.1.0,50.46,35.0,4.43,2.44,-78,E202,WARN
2026-07-21 07:40:25,DEV-004,v1.0.2,19.45,86.41,3.64,1.26,-89,E404,WARN
2026-07-21 07:40:26,DEV-016,v1.0.2,21.59,41.89,3.21,1.63,-40,E00,ERROR
2026-07-21 07:40:27,DEV-012,v2.0.1,82.59,77.64,3.68,0.4,-98,E101,OK
2026-07-21 07:40:28,DEV-007,v2.0.1,23.4,57.39,4.51,1.81,-89,E404,CRITICAL
2026-07-21 07:40:29,DEV-012,v1.0.2,74.66,62.99,3.32,0.98,-90,E500,WARN
2026-07-21 07:40:30,DEV-017,v2.0.1,75.42,52.64,3.83,1.9,-72,E00,OK
2026-07-21 07:40:31,DEV-007,v1.1.0,41.71,89.88,3.59,1.96,-59,E101,CRITICAL
2026-07-21 07:40:32,DEV-014,v1.0.2,94.45,77.06,4.28,1.2,-37,E00,CRITICAL
2026-07-21 07:40:33,DEV-015,v1.0.2,26.78,54.1,4.49,0.57,-58,E202,OK
2026-07-21 07:40:34,DEV-006,v1.0.2,33.31,43.93,4.77,0.13,-57,E101,WARN
2026-07-21 07:40:35,DEV-003,v2.0.1,30.7,62.0,4.57,0.45,-72,E00,WARN
2026-07-21 07:40:36,DEV-012,v1.0.2,60.63,85.33,4.68,2.41,-79,E00,OK
2026-07-21 07:40:37,DEV-011,v2.0.1,55.18,86.44,4.89,0.94,-61,E101,ERROR
2026-07-21 07:40:38,DEV-005,v1.0.2,81.6,36.25,3.72,1.05,-57,E101,WARN
2026-07-21 07:40:39,DEV-004,v1.0.2,40.04,71.25,3.21,1.18,-90,E101,CRITICAL
2026-07-21 07:40:40,DEV-006,v1.0.2,62.87,38.23,4.4,1.44,-45,E202,WARN
2026-07-21 07:40:41,DEV-001,v2.0.1,37.3,53.55,4.1,1.48,-66,E404,WARN
2026-07-21 07:40:42,DEV-008,v1.1.0,36.0,35.84,3.39,1.65,-53,E202,OK
2026-07-21 07:40:43,DEV-005,v1.0.2,22.68,74.78,4.39,2.08,-44,E00,OK
2026-07-21 07:40:44,DEV-002,v2.0.1,80.71,74.42,4.01,0.45,-72,E00,OK
2026-07-21 07:40:45,DEV-018,v2.0.1,79.0,64.41,4.34,0.35,-83,E101,ERROR
2026-07-21 07:40:46,DEV-013,v1.1.0,57.04,36.8,4.34,1.47,-60,E500,OK
2026-07-21 07:40:47,DEV-019,v1.0.2,24.04,86.13,4.13,1.87,-52,E101,ERROR
2026-07-21 07:40:48,DEV-006,v1.1.0,83.94,83.03,4.62,0.1,-94,E101,WARN
2026-07-21 07:40:49,DEV-009,v2.0.1,81.97,79.94,3.91,2.47,-59,E404,ERROR
2026-07-21 07:40:50,DEV-006,v2.0.1,52.65,68.71,4.91,0.37,-30,E500,ERROR
2026-07-21 07:40:51,DEV-007,v1.1.0,87.91,38.69,4.21,0.64,-78,E00,WARN
2026-07-21 07:40:52,DEV-020,v1.0.2,93.91,50.07,3.47,2.3,-31,E500,OK
2026-07-21 07:40:53,DEV-005,v2.0.1,76.06,33.52,4.12,0.72,-59,E101,ERROR
2026-07-21 07:40:54,DEV-015,v2.0.1,94.8,87.04,3.34,1.74,-87,E101,WARN
2026-07-21 07:40:55,DEV-013,v1.1.0,39.46,30.83,3.64,2.04,-81,E00,CRITICAL
2026-07-21 07:40:56,DEV-014,v2.0.1,40.68,61.95,4.98,2.0,-82,E101,CRITICAL
2026-07-21 07:40:57,DEV-008,v1.0.2,34.64,35.7,4.63,2.21,-40,E202,WARN
2026-07-21 07:40:58,DEV-004,v1.1.0,92.03,42.34,3.83,1.5,-35,E101,OK
2026-07-21 07:40:59,DEV-014,v1.1.0,74.27,36.32,3.84,1.39,-80,E500,ERROR
2026-07-21 07:41:00,DEV-003,v1.1.0,92.67,61.43,4.85,0.73,-56,E101,WARN
2026-07-21 07:41:01,DEV-003,v2.0.1,93.6,43.51,4.99,1.36,-98,E00,ERROR
2026-07-21 07:41:02,DEV-006,v1.1.0,52.53,30.51,4.7,2.25,-76,E404,OK
2026-07-21 07:41:03,DEV-006,v1.0.2,94.37,74.51,4.4,0.41,-70,E202,OK
2026-07-21 07:41:04,DEV-016,v1.0.2,19.54,38.73,3.91,2.34,-57,E101,CRITICAL
2026-07-21 07:41:05,DEV-008,v1.0.2,93.32,68.16,3.67,1.28,-55,E00,WARN
2026-07-21 07:41:06,DEV-007,v1.1.0,24.87,41.64,3.67,1.2,-30,E00,OK
2026-07-21 07:41:07,DEV-014,v1.0.2,70.39,56.07,4.13,1.19,-84,E202,ERROR
2026-07-21 07:41:08,DEV-014,v1.1.0,24.63,64.18,4.88,2.19,-70,E500,ERROR
2026-07-21 07:41:09,DEV-012,v1.0.2,16.87,88.64,3.87,2.11,-32,E500,ERROR
2026-07-21 07:41:10,DEV-004,v1.1.0,55.56,48.37,4.96,0.48,-32,E00,WARN
2026-07-21 07:41:11,DEV-002,v2.0.1,78.01,32.59,4.28,0.38,-49,E202,OK
2026-07-21 07:41:12,DEV-015,v1.0.2,93.48,39.49,4.41,0.42,-99,E00,CRITICAL
2026-07-21 07:41:13,DEV-005,v2.0.1,44.42,43.81,3.54,2.42,-32,E00,ERROR
2026-07-21 07:41:14,DEV-009,v1.0.2,23.46,46.09,4.46,2.22,-91,E500,ERROR
2026-07-21 07:41:15,DEV-017,v1.1.0,47.62,75.99,4.12,1.29,-80,E404,ERROR
2026-07-21 07:41:16,DEV-009,v1.0.2,48.82,73.38,3.85,1.71,-56,E500,WARN
2026-07-21 07:41:17,DEV-014,v1.0.2,72.6,48.15,3.64,0.11,-72,E101,OK
2026-07-21 07:41:18,DEV-018,v1.0.2,36.83,35.71,3.39,0.87,-47,E202,CRITICAL
2026-07-21 07:41:19,DEV-013,v2.0.1,50.17,59.5,4.5,0.94,-59,E404,OK
2026-07-21 07:41:20,DEV-009,v1.0.2,73.7,73.7,3.8,1.68,-73,E500,CRITICAL
2026-07-21 07:41:21,DEV-005,v1.1.0,24.41,39.76,3.34,2.4,-38,E404,WARN
2026-07-21 07:41:22,DEV-009,v1.1.0,52.13,41.05,4.47,0.69,-59,E500,WARN
2026-07-21 07:41:23,DEV-017,v1.1.0,52.46,69.65,4.6,1.73,-67,E202,WARN
2026-07-21 07:41:24,DEV-020,v1.0.2,51.65,30.24,3.81,2.3,-66,E404,OK
2026-07-21 07:41:25,DEV-015,v2.0.1,55.49,56.96,3.14,1.44,-53,E101,OK
2026-07-21 07:41:26,DEV-020,v1.0.2,89.71,62.29,4.59,1.27,-46,E202,WARN
2026-07-21 07:41:27,DEV-009,v1.0.2,72.73,48.68,3.45,2.25,-66,E101,ERROR
2026-07-21 07:41:28,DEV-002,v2.0.1,66.38,88.25,3.54,0.28,-94,E00,WARN
2026-07-21 07:41:29,DEV-019,v1.0.2,84.3,57.23,3.42,2.19,-53,E101,WARN
2026-07-21 07:41:30,DEV-004,v1.0.2,65.15,65.25,4.96,1.1,-79,E00,OK
2026-07-21 07:41:31,DEV-006,v2.0.1,35.03,74.24,3.84,1.61,-53,E101,ERROR
2026-07-21 07:41:32,DEV-009,v1.0.2,56.25,57.86,3.38,0.11,-39,E202,WARN
2026-07-21 07:41:33,DEV-019,v2.0.1,61.12,87.77,4.66,1.28,-94,E404,WARN
2026-07-21 07:41:34,DEV-018,v1.1.0,87.6,37.6,4.98,1.03,-41,E00,CRITICAL
2026-07-21 07:41:35,DEV-020,v1.1.0,85.31,59.97,3.46,1.77,-81,E404,OK
2026-07-21 07:41:36,DEV-012,v1.1.0,75.57,61.87,4.52,1.56,-52,E404,OK
2026-07-21 07:41:37,DEV-002,v1.1.0,23.13,34.25,4.13,1.75,-35,E500,CRITICAL
2026-07-21 07:41:38,DEV-008,v1.0.2,31.14,39.82,3.25,1.3,-84,E00,CRITICAL
2026-07-21 07:41:39,DEV-006,v1.0.2,45.5,84.13,4.98,0.86,-78,E00,CRITICAL
2026-07-21 07:41:40,DEV-009,v2.0.1,16.04,32.86,4.84,0.66,-87,E101,OK
2026-07-21 07:41:41,DEV-015,v2.0.1,43.87,50.71,3.92,0.74,-78,E00,CRITICAL
2026-07-21 07:41:42,DEV-005,v1.1.0,41.96,82.84,3.84,0.29,-64,E404,ERROR
2026-07-21 07:41:43,DEV-019,v1.0.2,32.59,63.72,3.83,1.5,-34,E101,CRITICAL
2026-07-21 07:41:44,DEV-007,v2.0.1,77.26,48.89,3.43,2.03,-91,E00,CRITICAL
2026-07-21 07:41:45,DEV-018,v1.0.2,87.02,74.58,3.34,0.94,-50,E500,WARN
2026-07-21 07:41:46,DEV-013,v2.0.1,31.33,50.58,4.71,2.04,-50,E500,ERROR
2026-07-21 07:41:47,DEV-011,v2.0.1,18.44,79.42,4.75,0.92,-42,E101,CRITICAL
