timestamp,device_id,firmware_version,temperature,humidity,voltage,current_draw,signal_strength,error_code,status
2026-07-21 07:40:08,DEV-013,v1.0.2,21.18,89.61,3.26,1.41,-88,E00,ERROR
2026-07-21 07:40:09,DEV-018,v1.1.0,21.3,76.13,3.37,1.19,-93,E404,CRITICAL
2026-07-21 07:40:10,DEV-017,v2.0.1,52.38,80.33,4.71,1.76,-43,E101,WARN
2026-07-21 07:40:11,DEV-010,v1.0.2,71.8,35.17,3.78,1.57,-42,E202,WARN
2026-07-21 07:40:12,DEV-010,v1.0.2,65.05,64.0,4.24,0.63,-89,E500,ERROR
2026-07-21 07:40:13,DEV-001,v2.0.1,36.18,30.91,3.82,0.52,-39,E101,ERROR
2026-07-21 07:40:14,DEV-015,v2.0.1,16.9,83.13,3.46,0.67,-70,E202,CRITICAL
2026-07-21 07:40:15,DEV-017,v1.1.0,29.46,60.99,3.35,0.63,-35,E202,ERROR
2026-07-21 07:40:16,DEV-018,v1.1.0,28.99,55.61,3.25,1.49,-92,E404,WARN
2026-07-21 07:40:17,DEV-006,v1.1.0,91.95,45.74,3.42,0.61,-35,E101,OK
2026-07-21 07:40:18,DEV-004,v1.1.0,60.51,77.54,4.51,1.47,-68,E500,WARN
2026-07-21 07:40:19,DEV-017,v1.1.0,73.46,30.14,4.48,0.42,-56,E202,OK
2026-07-21 07:40:20,DEV-001,v2.0.1,72.02,64.58,3.99,0.14,-68,E202,ERROR
2026-07-21 07:40:21,DEV-015,v2.0.1,69.38,48.4,3.92,2.05,-94,E202,CRITICAL
2026-07-21 07:40:22,DEV-009,v1.1.0,45.08,55.42,4.98,0.97,-86,E202,CRITICAL
2026-07-21 07:40:23,DEV-013,v1.1.0,44.92,70.91,3.26,0.28,-43,E101,WARN
2026-07-21 07:40:24,DEV-008,v1.1.0,33.36,66.43,4.99,0.37,-79,E101,WARN
2026-07-21 07:40:25,DEV-008,v1.0.2,16.8,36.43,3.17,0.51,-86,E00,CRITICAL
2026-07-21 07:40:26,DEV-011,v1.1.0,54.94,41.36,4.64,1.9,-38,E202,OK
2026-07-21 07:40:27,DEV-011,v1.0.2,32.71,54.4,4.95,0.69,-45,E500,OK
2026-07-21 07:40:28,DEV-012,v2.0.1,49.06,63.06,4.6,0.41,-48,E00,ERROR
2026-07-21 07:40:29,DEV-002,v1.1.0,75.96,59.77,4.89,0.48,-57,E00,WARN
2026-07-21 07:40:30,DEV-004,v1.0.2,17.85,41.83,4.32,0.51,-81,E500,CRITICAL
2026-07-21 07:40:31,DEV-001,v1.0.2,31.39,45.01,4.86,1.83,-62,E101,ERROR
