timestamp,device_id,firmware_version,temperature,humidity,voltage,current_draw,signal_strength,error_code,status
2026-07-21 07:40:08,DEV-010,v1.1.0,85.38,68.16,4.29,1.43,-80,E202,CRITICAL
2026-07-21 07:40:09,DEV-009,v1.1.0,51.34,62.49,3.7,0.98,-79,E404,ERROR
2026-07-21 07:40:10,DEV-019,v1.1.0,75.47,37.92,4.55,2.17,-48,E404,ERROR
2026-07-21 07:40:11,DEV-002,v2.0.1,55.53,56.11,4.61,2.19,-67,E202,ERROR
2026-07-21 07:40:12,DEV-007,v2.0.1,33.92,88.84,3.14,0.59,-72,E202,WARN
2026-07-21 07:40:13,DEV-004,v1.0.2,89.06,85.93,4.39,2.13,-91,E101,CRITICAL
2026-07-21 07:40:14,DEV-008,v1.1.0,70.28,71.02,4.05,2.27,-68,E00,CRITICAL
2026-07-21 07:40:15,DEV-005,v1.0.2,26.24,80.99,4.65,2.42,-44,E00,WARN
2026-07-21 07:40:16,DEV-007,v2.0.1,29.6,52.16,3.88,0.75,-66,E202,CRITICAL
2026-07-21 07:40:17,DEV-003,v1.1.0,52.64,89.76,4.45,2.18,-73,E00,CRITICAL
2026-07-21 07:40:18,DEV-006,v2.0.1,16.78,58.95,3.25,0.4,-55,E500,CRITICAL
2026-07-21 07:40:19,DEV-011,v1.0.2,66.22,72.62,3.57,2.41,-64,E404,OK
2026-07-21 07:40:20,DEV-007,v1.1.0,15.39,70.36,3.43,0.83,-100,E202,CRITICAL
2026-07-21 07:40:21,DEV-018,v1.0.2,68.19,71.76,3.19,0.48,-96,E101,CRITICAL
2026-07-21 07:40:22,DEV-008,v2.0.1,64.14,47.85,3.61,1.71,-98,E202,CRITICAL
2026-07-21 07:40:23,DEV-009,v1.1.0,36.09,41.31,4.45,0.87,-89,E101,ERROR
2026-07-21 07:40:24,DEV-013,v1.1.0,52.77,67.79,3.48,0.19,-39,E00,CRITICAL
2026-07-21 07:40:25,DEV-019,v1.0.2,34.89,36.21,4.43,0.85,-39,E202,ERROR
2026-07-21 07:40:26,DEV-020,v2.0.1,87.04,46.83,3.56,2.02,-39,E202,ERROR
2026-07-21 07:40:27,DEV-004,v1.1.0,31.82,43.35,3.26,1.48,-40,E00,WARN
2026-07-21 07:40:28,DEV-017,v1.1.0,39.98,32.43,3.25,2.04,-89,E00,OK
2026-07-21 07:40:29,DEV-003,v1.1.0,48.12,39.63,4.1,1.72,-65,E500,WARN
2026-07-21 07:40:30,DEV-003,v1.0.2,65.83,63.71,4.03,1.48,-40,E404,WARN
2026-07-21 07:40:31,DEV-013,v1.0.2,84.82,57.01,4.03,1.08,-74,E404,WARN
2026-07-21 07:40:32,DEV-009,v1.1.0,55.83,80.36,4.35,2.23,-67,E500,CRITICAL
2026-07-21 07:40:33,DEV-020,v1.1.0,76.09,51.07,4.74,0.82,-67,E404,ERROR
2026-07-21 07:40:34,DEV-013,v2.0.1,90.45,82.96,3.61,1.77,-97,E404,WARN
2026-07-21 07:40:35,DEV-017,v1.0.2,69.64,41.18,4.75,0.7,-45,E00,ERROR
2026-07-21 07:40:36,DEV-012,v1.0.2,35.81,75.09,3.76,0.24,-55,E101,ERROR
2026-07-21 07:40:37,DEV-005,v1.1.0,33.87,44.34,4.02,2.43,-54,E00,OK
2026-07-21 07:40:38,DEV-003,v2.0.1,23.59,51.65,4.88,0.3,-47,E00,CRITICAL
2026-07-21 07:40:39,DEV-002,v2.0.1,23.11,37.8,3.43,2.21,-60,E500,CRITICAL
2026-07-21 07:40:40,DEV-004,v1.0.2,33.75,61.19,4.71,0.96,-70,E101,WARN
2026-07-21 07:40:41,DEV-017,v1.0.2,71.72,82.6,3.91,2.02,-100,E202,OK
2026-07-21 07:40:42,DEV-017,v1.1.0,15.04,30.11,4.42,0.6,-69,E202,WARN
2026-07-21 07:40:43,DEV-016,v1.0.2,23.81,61.71,4.58,0.58,-70,E404,OK
2026-07-21 07:40:44,DEV-009,v1.0.2,29.22,55.24,4.54,2.36,-61,E404,WARN
2026-07-21 07:40:45,DEV-011,v1.1.0,93.53,38.75,3.58,2.03,-35,E404,OK
2026-07-21 07:40:46,DEV-019,v1.0.2,63.71,82.0,4.92,0.36,-94,E202,OK
2026-07-21 07:40:47,DEV-009,v1.1.0,84.61,67.94,3.56,0.24,-33,E00,ERROR
2026-07-21 07:40:48,DEV-014,v2.0.1,68.92,36.01,3.23,0.61,-52,E202,ERROR
2026-07-21 07:40:49,DEV-001,v2.0.1,78.55,55.9,4.15,2.14,-99,E101,OK
2026-07-21 07:40:50,DEV-004,v1.0.2,52.09,45.67,4.0,1.27,-90,E500,ERROR
2026-07-21 07:40:51,DEV-006,v1.1.0,23.52,76.02,3.74,0.63,-41,E500,CRITICAL
2026-07-21 07:40:52,DEV-004,v2.0.1,52.59,53.13,4.99,0.76,-86,E404,ERROR
2026-07-21 07:40:53,DEV-001,v1.1.0,22.38,74.79,4.8,1.43,-35,E00,CRITICAL
2026-07-21 07:40:54,DEV-015,v1.1.0,15.71,31.94,3.86,0.65,-40,E500,ERROR
2026-07-21 07:40:55,DEV-015,v1.0.2,72.93,85.0,4.54,0.39,-94,E101,ERROR
2026-07-21 07:40:56,DEV-019,v2.0.1,22.35,54.16,3.23,1.49,-47,E404,OK
2026-07-21 07:40:57,DEV-020,v2.0.1,40.16,89.28,3.66,0.82,-57,E404,WARN
2026-07-21 07:40:58,DEV-006,v1.1.0,76.68,38.95,3.22,1.8,-34,E404,CRITICAL
2026-07-21 07:40:59,DEV-009,v1.1.0,46.77,71.51,4.08,0.13,-88,E202,OK
2026-07-21 07:41:00,DEV-018,v1.0.2,30.6,37.89,3.12,0.76,-83,E00,CRITICAL
2026-07-21 07:41:01,DEV-010,v1.1.0,23.07,59.22,4.78,1.79,-71,E101,OK
2026-07-21 07:41:02,DEV-001,v2.0.1,49.37,30.37,4.97,0.63,-61,E404,ERROR
2026-07-21 07:41:03,DEV-010,v2.0.1,37.45,89.88,4.57,1.58,-39,E500,WARN
2026-07-21 07:41:04,DEV-002,v1.0.2,71.69,58.58,4.84,0.23,-41,E500,CRITICAL
2026-07-21 07:41:05,DEV-012,v1.0.2,87.88,83.32,3.48,1.66,-44,E101,CRITICAL
2026-07-21 07:41:06,DEV-002,v2.0.1,56.12,35.52,3.35,2.05,-30,E404,OK
2026-07-21 07:41:07,DEV-009,v1.1.0,58.34,61.98,4.61,1.31,-99,E404,WARN
2026-07-21 07:41:08,DEV-004,v1.1.0,85.68,73.37,4.89,1.82,-96,E00,OK
2026-07-21 07:41:09,DEV-017,v2.0.1,26.0,69.27,4.18,1.08,-55,E101,OK
2026-07-21 07:41:10,DEV-011,v1.0.2,46.94,62.37,3.64,1.48,-44,E101,CRITICAL
2026-07-21 07:41:11,DEV-012,v2.0.1,24.97,63.0,3.26,1.27,-54,E404,CRITICAL
2026-07-21 07:41:12,DEV-015,v1.0.2,47.92,48.23,3.75,1.42,-74,E404,WARN
